verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
price	01	A2	when is something priced ?	50	0.34796778711484605	0.0	15.0
put	01	A0	who puts something somewhere?	50	0.5628636725593246	22.0	0.0
put	01	A0	who puts something in something?	50	0.5377245502437318	4.0	0.0
put	01	A0	who puts something ?	50	0.5199088496045017	26.0	461.0
put	01	A0	who puts something?	50	0.5199088496045017	0.0	6.0
put	01	A0	who puts something on something?	50	0.5055000361956883	5.0	0.0
put	01	A0	who puts something into something?	50	0.5026746393702914	6.0	0.0
put	01	A0	who puts up something?	50	0.4825133089133089	0.0	57.0
put	01	A0	what puts something somewhere?	50	0.48041550846813996	11.0	0.0
put	01	A0	who puts in something?	50	0.46992124542124536	0.0	16.0
put	01	A0	what puts up something?	50	0.4662676930912225	0.0	6.0
put	01	A0	who puts on something?	50	0.44940842490842486	0.0	9.0
put	01	A0	who puts something in ?	50	0.43497924297924295	3.0	0.0
put	01	A0	what puts something ?	50	0.406028305028305	7.0	104.0
put	01	A0	who puts up ?	50	0.36503007178007174	0.0	4.0
put	01	A0	who puts ?	50	0.3430592074592074	3.0	15.0
put	01	A0	how is something put ?	50	0.1313365114417746	0.0	3.0
put	01	A0	what is put ?	50	0.02016017316017316	3.0	0.0
put	01	A1	what does something put somewhere?	50	0.5103243732531658	22.0	0.0
put	01	A1	what is put on something?	50	0.48303722881865285	6.0	5.0
put	01	A1	what does something put into something?	50	0.47575120957473876	3.0	0.0
put	01	A1	what is put somewhere?	50	0.4351624649859944	28.0	0.0
put	01	A1	what is put in something?	50	0.4162735760971054	5.0	0.0
put	01	A1	what does something put ?	50	0.39027957010309955	24.0	320.0
put	01	A1	what is put into something?	50	0.389564910493703	9.0	13.0
put	01	A1	what is put ?	50	0.3814512113273723	25.0	225.0
put	01	A1	who does something put ?	50	0.3646783380018674	0.0	70.0
put	01	A1	who is put somewhere?	50	0.3252418300653595	6.0	0.0
put	01	A1	what puts ?	50	0.31332265099881196	0.0	17.0
put	01	A1	what does something put up ?	50	0.31044884527237465	0.0	17.0
put	01	A1	what is put on ?	50	0.3096293606634164	5.0	0.0
put	01	A1	what does something put in ?	50	0.30117604617604615	0.0	5.0
put	01	A1	how does something put up ?	50	0.2934790764790765	0.0	3.0
put	01	A1	who is put ?	50	0.2641227824463119	0.0	57.0
put	01	A2	where is something put ?	50	0.6617806637806639	46.0	59.0
put	01	A2	where does something put something ?	50	0.6487629858064641	29.0	69.0
put	01	A2	how is something put ?	50	0.5770220841959972	5.0	26.0
put	01	A2	what is something put on ?	50	0.554677880471931	7.0	0.0
put	01	A2	how does something put something ?	50	0.5541413894431796	3.0	24.0
put	01	A2	what is something put into ?	50	0.5143519373493799	6.0	0.0
put	01	A2	where does something put ?	50	0.4727228327228328	0.0	7.0
put	01	A2	how does something put ?	50	0.4482690817953976	0.0	12.0
put	01	A2	what is something put under ?	50	0.4430010544807032	4.0	0.0
put	01	A2	where does something put something somewhere?	50	0.4160963191397974	4.0	0.0
put	01	A2	what does something put ?	50	0.3955103668261563	4.0	14.0
put	01	A2	what does something put something into ?	50	0.38181443001443	5.0	0.0
put	01	A2	why does something put something ?	50	0.3416116118592225	0.0	2.0
put	01	A2	how is something put somewhere?	50	0.3340705438352497	0.0	4.0
put	01	A2	what is put ?	50	0.29365248333034183	0.0	2.0
sell	01	A0	who sells something ?	50	0.5054761904761905	19.0	426.0
sell	01	A0	who sells off something?	50	0.47880952380952385	1.0	0.0
sell	01	A0	who sells something to someone?	50	0.464017316017316	1.0	0.0
sell	01	A0	what sells something ?	50	0.461150829846482	1.0	72.0
sell	01	A0	who sells up something?	50	0.45550793650793653	0.0	14.0
sell	01	A0	who sells for something?	50	0.4525555555555556	0.0	4.0
sell	01	A0	what sells up something?	50	0.4333650793650793	0.0	4.0
sell	01	A0	who sells ?	50	0.41555555555555557	1.0	29.0
sell	01	A0	where is something sold ?	50	0.20976843446408666	1.0	0.0
sell	01	A0	how is something sold ?	50	0.16637954557519777	1.0	12.0
sell	01	A0	what sells ?	50	0.1071111111111111	1.0	5.0
sell	01	A0	who is sold ?	50	0.07374854613985049	0.0	2.0
sell	01	A0	where does something sell something ?	50	0.07077372546937764	1.0	0.0
sell	01	A0	what is sold ?	50	0.018333333333333333	0.0	3.0
sell	01	A1	what is sold ?	50	0.6979843685726038	22.0	254.0
sell	01	A1	what sells ?	50	0.653368518298217	3.0	25.0
sell	01	A1	what does something sell ?	50	0.644130888719124	19.0	215.0
sell	01	A1	what does something sell to someone?	50	0.6288461734344087	1.0	0.0
sell	01	A1	what is sold in something?	50	0.6245291571173925	1.0	0.0
sell	01	A1	what is sold off ?	50	0.6146712372594727	1.0	0.0
sell	01	A1	what sells somewhere?	50	0.5864784884877764	0.0	3.0
sell	01	A1	what does something sell off ?	50	0.5706510352392705	1.0	0.0
sell	01	A1	what is sold for something?	50	0.5682467271290801	0.0	2.0
sell	01	A1	what is sold as something?	50	0.5655424242424242	1.0	0.0
sell	01	A1	what is sold to something?	50	0.5386368272250625	0.0	3.0
sell	01	A1	what does something sell up ?	50	0.48980153180153174	0.0	5.0
sell	01	A1	who does something sell ?	50	0.4190244688232304	0.0	3.0
sell	01	A1	what sells for something?	50	0.38498845598845605	0.0	9.0
sell	01	A1	how much does something sell ?	50	0.36612894913823707	2.0	0.0
sell	01	A1	who sells ?	50	0.21337677582434617	0.0	5.0
sell	01	A1	where is something sold ?	50	0.09183697145766112	1.0	0.0
sell	01	A2	who does something sell something ?	50	0.7128025308025308	0.0	1.0
sell	01	A2	who does something sell something?	50	0.7128025308025308	0.0	1.0
sell	01	A2	what is something sold to ?	50	0.6978474858474858	1.0	0.0
sell	01	A2	who is something sold to ?	50	0.6857635697635699	0.0	6.0
sell	01	A2	who does something sell something to ?	50	0.6691587497469853	1.0	15.0
sell	01	A2	who does something sell something on ?	50	0.6198571624453979	0.0	1.0
sell	01	A2	where is something sold ?	50	0.6016689780807429	0.0	7.0
sell	01	A2	where does something sell something ?	50	0.5727928737928739	0.0	4.0
sell	01	A2	where does something sell ?	50	0.5130069375069377	0.0	1.0
sell	01	A2	who is sold ?	50	0.24805971153029976	0.0	4.0
sell	01	A2	what does something sell ?	50	0.10045021645021646	1.0	3.0
sell	01	A3	what does something sell for ?	50	0.6430778669155953	0.0	1.0
sell	01	A3	how much does something sell something ?	50	0.6266929315894836	1.0	0.0
sell	01	A3	how much does something sell for ?	50	0.6245024553990074	1.0	0.0
sell	01	A3	how much does something sell ?	50	0.6122730181695701	0.0	1.0
sell	01	A3	how is something sold ?	50	0.609826147536674	1.0	17.0
sell	01	A3	how much is something sold ?	50	0.6029873038838559	1.0	0.0
sell	01	A3	how much does something sell something for ?	50	0.6019468998434518	1.0	0.0
sell	01	A3	how much is something sold for ?	50	0.5998883338883342	1.0	0.0
sell	01	A3	how does something sell something ?	50	0.5681892458454326	0.0	3.0
sell	01	A3	why is something sold ?	50	0.48995111784766976	0.0	10.0
sell	01	A3	why does something sell something ?	50	0.43931255717462625	0.0	5.0
sell	01	A3	where does something sell something ?	50	0.34841798201798196	0.0	1.0
sell	01	A3	what does something sell ?	50	0.3051172850138367	0.0	1.0
sell	01	A3	what is sold ?	50	0.1228064898064898	1.0	3.0
