verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
<PLACEHOLDER>	01	AM-EXT	what is <PLACEHOLDER> in something?	100	0.11802826694003164	1.0	0.0
<PLACEHOLDER>	01	AM-EXT	why is something <PLACEHOLDER> ?	100	0.1168630896880897	0.0	2.0
<PLACEHOLDER>	01	AM-EXT	What <PLACEHOLDER> ?	100	0.11410953666216823	1.0	1.0
<PLACEHOLDER>	01	AM-EXT	what <PLACEHOLDER> for something?	100	0.11344455544455542	0.0	1.0
<PLACEHOLDER>	01	AM-EXT	what does something <PLACEHOLDER> about ?	100	0.11113636363636364	1.0	1.0
<PLACEHOLDER>	01	AM-EXT	what <PLACEHOLDER> something ?	100	0.10211755891167655	2.0	14.0
<PLACEHOLDER>	01	AM-EXT	what <PLACEHOLDER> ?	100	0.10210953666216824	0.0	9.0
<PLACEHOLDER>	01	AM-EXT	What <PLACEHOLDER> something ?	100	0.09926041605453369	0.0	13.0
<PLACEHOLDER>	01	AM-EXT	what is something <PLACEHOLDER> over ?	100	0.09592054655870447	2.0	0.0
<PLACEHOLDER>	01	AM-EXT	What is <PLACEHOLDER> ?	100	0.09130255528784939	0.0	2.0
<PLACEHOLDER>	01	AM-EXT	what <PLACEHOLDER> somewhere?	100	0.08919666238474287	0.0	1.0
<PLACEHOLDER>	01	AM-EXT	what is <PLACEHOLDER> ?	100	0.08730255528784939	4.0	21.0
<PLACEHOLDER>	01	AM-EXT	What is <PLACEHOLDER> somewhere?	100	0.08549517487245684	1.0	0.0
<PLACEHOLDER>	01	AM-EXT	What <PLACEHOLDER> into something?	100	0.07629559972191552	0.0	1.0
<PLACEHOLDER>	01	AM-EXT	What <PLACEHOLDER> something something?	100	0.07597097183861892	0.0	2.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> something to ?	100	0.5397275005696053	3.0	5.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> something to ?	100	0.5348692009744636	1.0	1.0
<PLACEHOLDER>	01	AM-GOL	where does something <PLACEHOLDER> ?	100	0.5324621199234199	12.0	26.0
<PLACEHOLDER>	01	AM-GOL	what is something <PLACEHOLDER> to ?	100	0.532428080691238	3.0	0.0
<PLACEHOLDER>	01	AM-GOL	What is something <PLACEHOLDER> to ?	100	0.5229666064929218	1.0	1.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> to ?	100	0.522192998380604	2.0	19.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> to ?	100	0.5195317080580233	4.0	5.0
<PLACEHOLDER>	01	AM-GOL	where does something <PLACEHOLDER> up ?	100	0.5150628061996481	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> something for ?	100	0.5135081027503624	5.0	16.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> something for ?	100	0.5135081027503624	2.0	4.0
<PLACEHOLDER>	01	AM-GOL	where does something <PLACEHOLDER> something ?	100	0.4960057488488522	15.0	31.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> for ?	100	0.4941546129137457	9.0	13.0
<PLACEHOLDER>	01	AM-GOL	What is something <PLACEHOLDER> for ?	100	0.4927610804228447	6.0	3.0
<PLACEHOLDER>	01	AM-GOL	where is something <PLACEHOLDER> ?	100	0.48872800953835416	23.0	15.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> something ?	100	0.48831258933890503	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> for ?	100	0.48302679336487353	11.0	10.0
<PLACEHOLDER>	01	AM-GOL	what is something <PLACEHOLDER> for ?	100	0.48018965185141615	2.0	2.0
<PLACEHOLDER>	01	AM-GOL	where is something <PLACEHOLDER> to do something?	100	0.4515028885013833	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> into ?	100	0.449268467802823	6.0	0.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> on ?	100	0.447552372464137	2.0	0.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> something?	100	0.44615133392764966	0.0	5.0
<PLACEHOLDER>	01	AM-GOL	what is something <PLACEHOLDER> into ?	100	0.441433417459733	6.0	0.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> on ?	100	0.43846146337322794	0.0	3.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> something against ?	100	0.43373043330938055	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	how does something <PLACEHOLDER> ?	100	0.43246846287713153	5.0	2.0
<PLACEHOLDER>	01	AM-GOL	what is something <PLACEHOLDER> ?	100	0.42866192971190265	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> something on ?	100	0.42609262753070787	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> something?	100	0.4253735561498718	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	why does something <PLACEHOLDER> ?	100	0.41910430046570485	1.0	1.0
<PLACEHOLDER>	01	AM-GOL	where is something <PLACEHOLDER> in ?	100	0.41908384259418713	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> against ?	100	0.4182333003254055	3.0	0.0
<PLACEHOLDER>	01	AM-GOL	what is something <PLACEHOLDER> from ?	100	0.4162917626487419	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> ?	100	0.4147500841290046	1.0	2.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> ?	100	0.4147500841290046	17.0	2.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> something with ?	100	0.4066497370878175	0.0	3.0
<PLACEHOLDER>	01	AM-GOL	how is something <PLACEHOLDER> ?	100	0.4045333019596177	3.0	4.0
<PLACEHOLDER>	01	AM-GOL	What does something <PLACEHOLDER> up ?	100	0.40367149386561146	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> up ?	100	0.40233816053227806	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	why is something <PLACEHOLDER> ?	100	0.3975682482138631	1.0	10.0
<PLACEHOLDER>	01	AM-GOL	What is something <PLACEHOLDER> against ?	100	0.39567957946765986	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	why does something <PLACEHOLDER> something ?	100	0.39535778011352996	4.0	62.0
<PLACEHOLDER>	01	AM-GOL	What is something <PLACEHOLDER> with ?	100	0.3829555677731878	0.0	3.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> down on ?	100	0.38200080240126	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	what does something <PLACEHOLDER> out ?	100	0.37506482114376843	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	what is <PLACEHOLDER> against ?	100	0.37459507143818627	3.0	0.0
<PLACEHOLDER>	01	AM-GOL	why does something <PLACEHOLDER> up ?	100	0.36256326197203476	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	how does something <PLACEHOLDER> something ?	100	0.36243304696144457	2.0	6.0
<PLACEHOLDER>	01	AM-GOL	when does something <PLACEHOLDER> somewhere?	100	0.3568839187128661	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	why does something <PLACEHOLDER> up something?	100	0.35387358560147164	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	how long does something <PLACEHOLDER> something ?	100	0.353073900112695	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	when does something <PLACEHOLDER> something ?	100	0.3405917562912469	0.0	2.0
<PLACEHOLDER>	01	AM-GOL	why does something <PLACEHOLDER> to do something?	100	0.32813200094213224	0.0	3.0
<PLACEHOLDER>	01	AM-GOL	what is <PLACEHOLDER> ?	100	0.31868284790730617	3.0	0.0
<PLACEHOLDER>	01	AM-GOL	What is <PLACEHOLDER> ?	100	0.31118284790730616	0.0	3.0
<PLACEHOLDER>	01	AM-GOL	how long is something <PLACEHOLDER> somewhere?	100	0.30542455902408117	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	where does something <PLACEHOLDER> for something?	100	0.2968616566576564	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	what <PLACEHOLDER> ?	100	0.2897195496282184	1.0	1.0
<PLACEHOLDER>	01	AM-GOL	why does something <PLACEHOLDER> into something?	100	0.2842986827986827	0.0	1.0
<PLACEHOLDER>	01	AM-GOL	what <PLACEHOLDER> something ?	100	0.2677674260605295	0.0	10.0
<PLACEHOLDER>	01	AM-GOL	What <PLACEHOLDER> something ?	100	0.24834318363628707	2.0	13.0
<PLACEHOLDER>	01	AM-GOL	What <PLACEHOLDER> to do something?	100	0.18688040089931085	0.0	2.0
<PLACEHOLDER>	01	AM-GOL	what <PLACEHOLDER> to do something?	100	0.18688040089931085	0.0	2.0
<PLACEHOLDER>	01	AM-GOL	What <PLACEHOLDER> for someone?	100	0.16768410174277049	1.0	0.0
<PLACEHOLDER>	01	AM-GOL	what <PLACEHOLDER> into something?	100	0.16656499056499055	1.0	0.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> ?	100	0.6272508813855558	2424.0	775.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> up ?	100	0.6225992029985834	23.0	29.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> something ?	100	0.6194563197380532	1094.0	2417.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> something ?	100	0.619253724947223	29.0	18.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> in ?	100	0.6119750787568119	5.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> as something?	100	0.6096958542717053	6.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> ?	100	0.608100701058905	1491.0	1110.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> of something?	100	0.6039088280140908	0.0	6.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> up ?	100	0.6036280369097703	13.0	7.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> doing something?	100	0.6017108821690862	0.0	9.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> up something?	100	0.6000283849277654	0.0	71.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> something?	100	0.5994563197380532	0.0	6.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> something to do something?	100	0.598150281549662	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> something to something?	100	0.5975375522310502	5.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> about something?	100	0.5950056299050104	8.0	16.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> something something?	100	0.5887224131217936	6.0	16.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> down ?	100	0.5844192261127242	4.0	0.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> as something?	100	0.5814224451159433	19.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> out ?	100	0.5799918393323963	7.0	0.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> in ?	100	0.5796503185496988	9.0	0.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> from ?	100	0.5782892074385879	7.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> something from ?	100	0.573772973672354	5.0	0.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> for something?	100	0.5736211773146755	8.0	7.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> out ?	100	0.5707066380471949	5.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> at something?	100	0.5685526020990415	7.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> to do something?	100	0.5648830857824663	6.0	80.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> at ?	100	0.5578189832183637	7.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> with something?	100	0.5536636663130469	12.0	17.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> to something?	100	0.5527540024475006	10.0	6.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> to do something?	100	0.5523239227233033	11.0	15.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> for something?	100	0.5477505479440461	11.0	39.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> by something?	100	0.5468454991860561	23.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> from ?	100	0.5464144988138792	8.0	0.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> with something?	100	0.5432778119713101	8.0	8.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> on something?	100	0.5431111746870257	0.0	3.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> by someone?	100	0.5368086602080406	13.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> to someone?	100	0.5341196172248803	0.0	4.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> somewhere?	100	0.5315925429919236	46.0	41.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> into something?	100	0.5296442807278718	8.0	2.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> for ?	100	0.5286032871497265	5.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> with someone?	100	0.5282693661687466	10.0	8.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> into something?	100	0.5262892906886711	6.0	9.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> from something?	100	0.5249492157309493	8.0	3.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> somewhere?	100	0.5208089932083737	29.0	2.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> to something?	100	0.5128908702093685	9.0	31.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> something in something?	100	0.5054040190975173	6.0	0.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> on something?	100	0.4999334778119855	13.0	24.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> something in ?	100	0.49562319050532966	35.0	0.0
<PLACEHOLDER>	01	AM-LOC	where is something <PLACEHOLDER> in something?	100	0.4750072687890024	18.0	0.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> in ?	100	0.4681426366890759	145.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> something at ?	100	0.46013208990497967	3.0	0.0
<PLACEHOLDER>	01	AM-LOC	when is something <PLACEHOLDER> something ?	100	0.4597206843873284	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	when does something <PLACEHOLDER> something ?	100	0.4468718617124188	87.0	162.0
<PLACEHOLDER>	01	AM-LOC	when is something <PLACEHOLDER> to do something?	100	0.4391892325171343	0.0	3.0
<PLACEHOLDER>	01	AM-LOC	when does something <PLACEHOLDER> ?	100	0.43794855866527693	48.0	47.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> something on ?	100	0.4340492490309827	3.0	0.0
<PLACEHOLDER>	01	AM-LOC	What does something <PLACEHOLDER> in ?	100	0.4331343508572608	8.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> in ?	100	0.4331343508572608	62.0	7.0
<PLACEHOLDER>	01	AM-LOC	when is something <PLACEHOLDER> up ?	100	0.4315662710624637	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	how does something <PLACEHOLDER> up something?	100	0.42824942051412634	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	when does something <PLACEHOLDER> with something?	100	0.4281701516577677	0.0	3.0
<PLACEHOLDER>	01	AM-LOC	how is something <PLACEHOLDER> something ?	100	0.4257346027106339	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	when does something <PLACEHOLDER> to something?	100	0.4228312768183858	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	when does something <PLACEHOLDER> something to do something?	100	0.41941334523599955	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	when is something <PLACEHOLDER> to something?	100	0.41924819813236597	0.0	3.0
<PLACEHOLDER>	01	AM-LOC	when is something <PLACEHOLDER> ?	100	0.4177207760121005	89.0	60.0
<PLACEHOLDER>	01	AM-LOC	when does something <PLACEHOLDER> to do something?	100	0.4154506181902848	0.0	6.0
<PLACEHOLDER>	01	AM-LOC	where does something <PLACEHOLDER> in something?	100	0.41186258014431376	20.0	3.0
<PLACEHOLDER>	01	AM-LOC	how does something <PLACEHOLDER> something ?	100	0.40858765635236227	53.0	88.0
<PLACEHOLDER>	01	AM-LOC	when does something <PLACEHOLDER> up something?	100	0.4078679942348672	0.0	9.0
<PLACEHOLDER>	01	AM-LOC	how does something <PLACEHOLDER> something something?	100	0.40381710772887236	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	when does something <PLACEHOLDER> somewhere?	100	0.40124230994434723	14.0	10.0
<PLACEHOLDER>	01	AM-LOC	how does something <PLACEHOLDER> somewhere?	100	0.4001670178193397	19.0	5.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> at ?	100	0.400154956154956	6.0	0.0
<PLACEHOLDER>	01	AM-LOC	when is something <PLACEHOLDER> with something?	100	0.3960524492408326	0.0	4.0
<PLACEHOLDER>	01	AM-LOC	What does something <PLACEHOLDER> something to ?	100	0.39118477020055964	3.0	0.0
<PLACEHOLDER>	01	AM-LOC	when is something <PLACEHOLDER> into something?	100	0.3889101563390767	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	how is something <PLACEHOLDER> somewhere?	100	0.3834066628589848	5.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> at ?	100	0.3821846029787205	5.0	0.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> on ?	100	0.3782568139119223	19.0	0.0
<PLACEHOLDER>	01	AM-LOC	how does something <PLACEHOLDER> up ?	100	0.3768830770414712	0.0	3.0
<PLACEHOLDER>	01	AM-LOC	when is something <PLACEHOLDER> somewhere?	100	0.37321633181619535	13.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> into ?	100	0.3641401804593756	3.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> on ?	100	0.3604147952494703	28.0	9.0
<PLACEHOLDER>	01	AM-LOC	how is something <PLACEHOLDER> ?	100	0.35116703231409113	157.0	76.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> between ?	100	0.34975372274784033	6.0	0.0
<PLACEHOLDER>	01	AM-LOC	how does something <PLACEHOLDER> to something?	100	0.3484581350549093	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	how does something <PLACEHOLDER> to do something?	100	0.347713934810709	0.0	5.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> from ?	100	0.34257009102009106	4.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> something?	100	0.34120562973766644	0.0	4.0
<PLACEHOLDER>	01	AM-LOC	What is something <PLACEHOLDER> to ?	100	0.34057941356888727	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> over ?	100	0.33979540449230855	4.0	0.0
<PLACEHOLDER>	01	AM-LOC	how does something <PLACEHOLDER> ?	100	0.3384419045007281	82.0	49.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> between ?	100	0.33429306369585016	3.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> to ?	100	0.3266650219749292	4.0	3.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> from ?	100	0.324261038961039	3.0	0.0
<PLACEHOLDER>	01	AM-LOC	how does something <PLACEHOLDER> on something?	100	0.32189380717321897	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	how does something <PLACEHOLDER> with something?	100	0.3205862797333385	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	What does something <PLACEHOLDER> something with ?	100	0.3196458541458542	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> within ?	100	0.31532440370087433	5.0	0.0
<PLACEHOLDER>	01	AM-LOC	why is something <PLACEHOLDER> somewhere?	100	0.30720549902902167	6.0	0.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> ?	100	0.3047614831034269	5.0	0.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> beneath ?	100	0.3043777237255499	3.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> around ?	100	0.2970232750050088	6.0	0.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> with ?	100	0.29632252133831083	4.0	0.0
<PLACEHOLDER>	01	AM-LOC	why does something <PLACEHOLDER> somewhere?	100	0.28276516763809606	6.0	0.0
<PLACEHOLDER>	01	AM-LOC	What does something <PLACEHOLDER> with ?	100	0.27365733564680933	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> with ?	100	0.27365733564680933	6.0	0.0
<PLACEHOLDER>	01	AM-LOC	why does something <PLACEHOLDER> something ?	100	0.27210995729416776	8.0	27.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> ?	100	0.2710201426024956	203.0	125.0
<PLACEHOLDER>	01	AM-LOC	What does something <PLACEHOLDER> ?	100	0.2692019607843138	4.0	1.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> about ?	100	0.2633059775106215	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	why is something <PLACEHOLDER> ?	100	0.26272016344956844	5.0	4.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> for ?	100	0.2616515337132917	6.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> up ?	100	0.2601104968347936	3.0	4.0
<PLACEHOLDER>	01	AM-LOC	why does something <PLACEHOLDER> ?	100	0.25906401315169725	7.0	7.0
<PLACEHOLDER>	01	AM-LOC	why does something <PLACEHOLDER> up something?	100	0.2565656288328114	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> as ?	100	0.24637753361522463	6.0	0.0
<PLACEHOLDER>	01	AM-LOC	what is something <PLACEHOLDER> for ?	100	0.23709230727992342	7.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> as ?	100	0.21911911510323903	3.0	0.0
<PLACEHOLDER>	01	AM-LOC	why does something <PLACEHOLDER> to do something?	100	0.207635803085803	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	What <PLACEHOLDER> ?	100	0.19667551337551337	10.0	22.0
<PLACEHOLDER>	01	AM-LOC	what <PLACEHOLDER> ?	100	0.1882139749139749	19.0	63.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> in something?	100	0.18749633209927327	4.0	0.0
<PLACEHOLDER>	01	AM-LOC	what does something <PLACEHOLDER> somewhere?	100	0.1845354729112377	8.0	0.0
<PLACEHOLDER>	01	AM-LOC	What is <PLACEHOLDER> of something?	100	0.18161424636821452	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	What <PLACEHOLDER> up ?	100	0.1765707945649122	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	what <PLACEHOLDER> up ?	100	0.1765707945649122	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	What <PLACEHOLDER> something ?	100	0.1702160471572236	23.0	89.0
<PLACEHOLDER>	01	AM-LOC	what <PLACEHOLDER> something ?	100	0.1702160471572236	27.0	139.0
<PLACEHOLDER>	01	AM-LOC	what <PLACEHOLDER> up something?	100	0.17013767768179533	0.0	3.0
<PLACEHOLDER>	01	AM-LOC	what is <PLACEHOLDER> ?	100	0.16320244040893525	92.0	93.0
<PLACEHOLDER>	01	AM-LOC	what is <PLACEHOLDER> on something?	100	0.16119794633060217	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	What is <PLACEHOLDER> ?	100	0.15945244040893525	3.0	13.0
<PLACEHOLDER>	01	AM-LOC	What <PLACEHOLDER> for something?	100	0.15738849712379124	0.0	3.0
<PLACEHOLDER>	01	AM-LOC	what <PLACEHOLDER> for something?	100	0.15738849712379124	0.0	6.0
<PLACEHOLDER>	01	AM-LOC	What is <PLACEHOLDER> to do something?	100	0.1534573478051739	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	what <PLACEHOLDER> to something?	100	0.14250315479727246	0.0	3.0
<PLACEHOLDER>	01	AM-LOC	what is <PLACEHOLDER> as something?	100	0.1378533740126552	3.0	0.0
<PLACEHOLDER>	01	AM-LOC	what is <PLACEHOLDER> in something?	100	0.13539610852235884	4.0	0.0
<PLACEHOLDER>	01	AM-LOC	What <PLACEHOLDER> of something?	100	0.13009876724582609	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	what is <PLACEHOLDER> something ?	100	0.12901236686019296	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	What <PLACEHOLDER> to do something?	100	0.12081818181818185	0.0	6.0
<PLACEHOLDER>	01	AM-LOC	what is <PLACEHOLDER> somewhere?	100	0.11302443746932238	7.0	0.0
<PLACEHOLDER>	01	AM-LOC	What is <PLACEHOLDER> something ?	100	0.11061829211317704	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	What is <PLACEHOLDER> somewhere?	100	0.10946650520550776	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	What <PLACEHOLDER> on something?	100	0.10528881249469484	0.0	2.0
<PLACEHOLDER>	01	AM-LOC	what <PLACEHOLDER> to do something?	100	0.10466405995438255	0.0	3.0
<PLACEHOLDER>	01	AM-LOC	What <PLACEHOLDER> in something?	100	0.10075845899375309	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	What <PLACEHOLDER> with someone?	100	0.09863708513708513	0.0	1.0
<PLACEHOLDER>	01	AM-LOC	What <PLACEHOLDER> somewhere?	100	0.0849617087941896	0.0	8.0
<PLACEHOLDER>	01	AM-LOC	what <PLACEHOLDER> somewhere?	100	0.07637471352177234	5.0	3.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> by someone?	100	0.6786731450607161	10.0	0.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> ?	100	0.6514551282051281	1147.0	1462.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> at ?	100	0.6307772782772783	6.0	3.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> out ?	100	0.6202650687311189	8.0	0.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> to something?	100	0.61538489549666	24.0	21.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> of ?	100	0.6112330844594002	8.0	0.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> out something?	100	0.6062754327512391	5.0	0.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> for something?	100	0.6036842046842046	4.0	6.0
<PLACEHOLDER>	01	AM-MNR	how does something <PLACEHOLDER> doing something?	100	0.5998102182386563	0.0	12.0
<PLACEHOLDER>	01	AM-MNR	how is something <PLACEHOLDER> up ?	100	0.5940525252454006	5.0	7.0
