verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
call	7	A0	what calls something ?	29	0.6076628352490421	55.0	329.0
call	7	A1	what does something call for ?	18	0.5461747947042066	36.0	18.0
call	7	A1	what does something call ?	18	0.530718954248366	13.0	60.0
call	7	A2	what does something call on ?	15	0.528945868945869	0.0	5.0
call	7	A2	what does something call ?	15	0.5111680911680913	0.0	9.0
call	8	A0	what calls on something?	14	0.6381116962914197	0.0	13.0
call	8	A0	what calls for something?	14	0.5819892473118279	31.0	71.0
call	8	A1	what does something call ?	10	0.7460317460317459	13.0	60.0
call	8	A1	what does something call ?	10	0.7293650793650794	15.0	98.0
call	8	A2	what does something call ?	1	0.8	9.0	6.0
call	8	A2	what does something call on ?	1	0.8	0.0	5.0
call	9	A0	what calls for something?	1	0.0	13.0	59.0
call	9	A0	what calls something ?	1	0.0	0.0	19.0
call	9	A1	what does something call for ?	1	1.0	36.0	18.0
call	9	A1	what does something call ?	1	0.625	15.0	98.0
call	9	A2	where is something called ?	1	0.8	0.0	4.0
call	9	A2	how does something call something ?	1	0.21052631578947367	0.0	3.0
call	10	A0	what calls for something?	7	0.8095238095238094	13.0	59.0
call	10	A0	what calls something ?	7	0.8095238095238094	0.0	19.0
call	10	A1	what does something call on ?	7	0.8082281439925199	0.0	23.0
call	10	A1	what does something call ?	7	0.7714822811597006	15.0	98.0
call	11	A0	what calls for something?	5	0.64	13.0	59.0
call	11	A0	what calls something ?	5	0.64	0.0	19.0
call	11	A1	what does something call ?	4	1.0	15.0	98.0
call	11	A1	what does something call something?	4	1.0	26.0	150.0
call	12	A1	what does something call on ?	1	0.1111111111111111	0.0	23.0
call	12	A1	what is called ?	1	0.1111111111111111	0.0	23.0
call	12	A2	where is something called something ?	1	0.2666666666666667	3.0	0.0
call	12	A2	what does something call on ?	1	0.21052631578947367	0.0	4.0
calm	1	A0	what calms something ?	3	1.0	0.0	2.0
calm	1	A0	what calms something ?	3	0.6666666666666666	0.0	1.0
calm	1	A1	what does something calm ?	4	1.0	0.0	1.0
calm	1	A1	what is calmed ?	4	1.0	1.0	0.0
calm	2	A1	what does something calm ?	3	0.7619047619047619	0.0	1.0
calm	2	A1	what is calmed ?	3	0.7000000000000001	1.0	0.0
camouflage	1	A1	what is camouflaged ?	3	0.3148148148148148	0.0	2.0
camp	1	A0	what camps ?	1	0.25	3.0	1.0
camp	1	A0	what camps somewhere?	1	0.25	1.0	0.0
campaign	1	A0	what campaigns with someone?	21	0.706984126984127	1.0	0.0
campaign	1	A0	what campaigns somewhere?	21	0.7038095238095238	1.0	5.0
campaign	1	A1	what does something campaign for ?	7	0.6521193092621665	4.0	3.0
campaign	1	A1	what does something campaign against ?	7	0.6166023166023166	1.0	0.0
can	1	A1	what is canned ?	5	0.8	0.0	1.0
cancel	1	A0	what cancels something ?	39	0.5769959944882544	4.0	3.0
cancel	1	A0	what cancels something ?	39	0.5576516076516076	7.0	30.0
cancel	1	A1	what does something cancel ?	50	0.7672025534851622	8.0	9.0
cancel	1	A1	what is canceled ?	50	0.7502819185645273	14.0	12.0
canvass	1	A0	what canvasses ?	1	0.7499999999999999	0.0	1.0
canvass	1	A1	what is canvassed ?	1	1.0	0.0	1.0
cap	1	A0	what caps ?	1	0.1111111111111111	1.0	0.0
cap	1	A0	what caps ?	1	0.1111111111111111	1.0	0.0
cap	1	A1	what is capped ?	25	0.6646857142857142	2.0	2.0
cap	1	A1	what is capped with something?	25	0.5549714285714287	1.0	0.0
cap	1	A2	what is something capped with ?	4	0.7504535147392289	1.0	0.0
cap	1	A2	what caps something ?	4	0.7410714285714286	0.0	1.0
cap	2	A0	what caps something ?	4	0.5625	0.0	4.0
cap	2	A0	what caps ?	4	0.25	1.0	0.0
cap	2	A1	what is capped ?	6	0.8624999999999999	2.0	2.0
cap	2	A1	what does something cap off ?	6	0.8069444444444445	1.0	0.0
cap	2	A2	what caps something ?	1	1.0	0.0	1.0
cap	2	A2	what is something capped with ?	1	1.0	1.0	0.0
capitalize	1	A1	what is capitalized ?	3	0.8717948717948718	0.0	1.0
capitalize	1	A1	how is something capitalized ?	3	0.0	1.0	0.0
capitalize	2	A0	what capitalizes ?	4	0.5	2.0	0.0
capitalize	2	A0	what capitalizes on something?	4	0.5	2.0	4.0
capitalize	2	A1	what does something capitalize on ?	6	0.5960557960557961	3.0	1.0
capitalize	2	A1	what is capitalized ?	6	0.5830687830687832	2.0	2.0
capitulate	1	A0	what capitulates ?	1	1.0	0.0	1.0
capsize	1	A0	what capsizes ?	1	1.0	0.0	1.0
captain	1	A0	what captains something ?	1	0.7755102040816326	1.0	1.0
captain	1	A1	what does something captain ?	1	1.0	2.0	0.0
captivate	1	A1	what is captivated ?	1	1.0	1.0	0.0
capture	1	A0	what captures something ?	35	0.6639002267573696	14.0	19.0
capture	1	A0	what is something captured by ?	35	0.6536310756186534	0.0	1.0
capture	1	A1	what is captured by someone?	50	0.6154777291673844	2.0	0.0
capture	1	A1	what does something capture ?	50	0.612964908654564	14.0	4.0
care	1	A0	what cares something ?	50	0.5184058514584831	0.0	10.0
care	1	A0	what cares about something?	50	0.5046280736807053	1.0	26.0
care	1	A1	what does something care ?	50	0.6982673783344129	0.0	4.0
care	1	A1	what does something care about ?	50	0.6885482086152434	1.0	3.0
careen	1	A0	what careens somewhere?	4	0.5277777777777778	0.0	2.0
careen	1	A0	what careens ?	4	0.5	0.0	1.0
careen	1	A1	what does something careen into ?	1	1.0	0.0	1.0
caress	1	A0	what caresses something ?	1	0.06666666666666668	0.0	1.0
caricature	1	A0	what caricatures ?	1	1.0	0.0	1.0
caricature	1	A1	what does something caricature ?	1	0.0	0.0	1.0
carp	1	A0	what carps ?	1	0.0	0.0	1.0
carry	1	A0	what carries something somewhere?	50	0.6036233766233766	5.0	0.0
carry	1	A0	what carries something ?	50	0.6013376623376623	157.0	125.0
carry	1	A1	what does something carry ?	50	0.7286973920388553	137.0	53.0
carry	1	A1	what is carried by something?	50	0.7006887340301974	10.0	0.0
carry	1	A2	how is something carried ?	12	0.7974673202614381	1.0	2.0
carry	1	A2	where is something carried ?	12	0.7752946127946129	0.0	2.0
carry	1	A3	where is something carried ?	10	0.4133333333333333	1.0	0.0
carry	1	A3	how does something carry ?	10	0.08214285714285716	0.0	2.0
carry	1	A4	why does something carry something ?	3	0.6833333333333332	0.0	1.0
carry	1	A4	what carries something ?	3	0.0	0.0	1.0
carry	2	A0	what carries something somewhere?	7	0.5714285714285714	5.0	0.0
carry	2	A0	what carries on something?	7	0.5551020408163265	0.0	5.0
carry	2	A1	what is carried by something?	9	0.7185524352191021	10.0	0.0
carry	2	A1	what is carried out ?	9	0.6522582972582973	7.0	0.0
carry	2	A3	what does something carry ?	1	0.8	0.0	1.0
carry	2	A3	how does something carry ?	1	0.4444444444444445	0.0	2.0
carry	3	A0	what carries something ?	50	0.5973125639410469	23.0	122.0
carry	3	A0	what carries out something?	50	0.5936762003046834	7.0	0.0
carry	3	A1	what is carried out ?	50	0.6940997797016105	7.0	0.0
carry	3	A1	what is carried somewhere?	50	0.659765410367241	4.0	0.0
carry	4	A0	how is something carried ?	1	0.0	5.0	2.0
carry	4	A0	what carries ?	1	0.0	9.0	2.0
carry	4	A1	what does something carry ?	1	1.0	0.0	14.0
carry	4	A1	how much does something carry ?	1	0.8888888888888891	2.0	0.0
carry	5	A0	how is something carried ?	2	0.8846153846153846	5.0	2.0
carry	5	A0	what carries ?	2	0.8846153846153846	9.0	2.0
carry	5	A1	what does something carry ?	2	0.6	137.0	53.0
carry	5	A1	how much does something carry ?	2	0.5666666666666667	2.0	0.0
cart	1	A0	what carts somewhere?	2	0.5	0.0	1.0
cart	1	A0	what carts up something?	2	0.5	0.0	2.0
cart	1	A1	what is carted ?	2	0.6428571428571428	0.0	1.0
cart	1	A1	what does something cart ?	2	0.6000000000000001	0.0	1.0
cart	2	A0	what carts somewhere?	1	1.0	0.0	1.0
cart	2	A0	what carts up something?	1	1.0	0.0	2.0
cart	2	A1	what does something cart ?	1	1.0	0.0	1.0
cart	2	A1	what is carted ?	1	1.0	0.0	1.0
cart	2	A2	what is carted somewhere?	1	0.0	1.0	0.0
carve	1	A0	what is something carved by ?	8	0.6690476190476191	1.0	0.0
carve	1	A0	what carves up something?	8	0.6690476190476191	0.0	3.0
carve	1	A1	what does something carve ?	11	0.4988344988344989	3.0	6.0
carve	1	A1	what is carved ?	11	0.4710567210567211	6.0	5.0
carve	2	A0	what carves something ?	2	0.5	3.0	1.0
carve	2	A0	what carves up something?	2	0.5	0.0	2.0
carve	2	A1	what is carved into something?	11	0.7999999999999999	1.0	1.0
carve	2	A1	what is carved in something?	11	0.7653679653679654	0.0	1.0
carve	2	A2	what is something carved into ?	5	0.4	1.0	0.0
carve	2	A2	what is carved with something?	5	0.2	0.0	1.0
carve	3	A0	what carves up something?	8	0.5806878306878307	0.0	2.0
carve	3	A0	what carves something ?	8	0.5595238095238095	3.0	1.0
carve	3	A1	what does something carve ?	10	0.7252597402597403	3.0	6.0
carve	3	A1	what does something carve up ?	10	0.7252597402597403	0.0	4.0
carve	3	A2	what is something carved into ?	2	0.9059829059829059	1.0	0.0
carve	3	A2	what is carved with something?	2	0.4444444444444445	0.0	1.0
carve	3	A4	where does something carve something ?	1	0.8888888888888891	0.0	1.0
cascade	1	A1	what cascades ?	1	0.25	0.0	1.0
cash	1	A0	what cashes ?	2	0.8333333333333333	0.0	4.0
cash	1	A0	what cashes in something?	2	0.8333333333333333	0.0	2.0
cash	1	A1	what does something cash in ?	2	0.8333333333333333	0.0	1.0
cash	1	A1	what is cashed ?	2	0.8333333333333333	0.0	2.0
cash	2	A0	what cashes in something?	2	1.0	0.0	2.0
cash	2	A0	what cashes ?	2	0.25	0.0	4.0
cash	2	A1	what does something cash in ?	3	0.6	0.0	1.0
cash	2	A1	what is cashed ?	3	0.6	0.0	2.0
cash	3	A0	what cashes ?	4	0.8928571428571429	0.0	4.0
cash	3	A0	what cashes in something?	4	0.8928571428571429	0.0	2.0
cash	3	A1	what does something cash in ?	5	0.616140350877193	0.0	1.0
cash	3	A1	what is cashed ?	5	0.4828070175438597	0.0	2.0
cast	1	A0	what casts up something?	32	0.7002029220779221	0.0	1.0
cast	1	A0	what casts something ?	32	0.634375	7.0	11.0
cast	1	A1	what is cast ?	38	0.7843127555731434	2.0	5.0
cast	1	A1	what does something cast ?	38	0.7631348107109881	7.0	16.0
cast	1	A2	what is something cast on ?	12	0.8245136266412864	1.0	0.0
cast	1	A2	what is something cast on ?	12	0.8245136266412861	1.0	0.0
cast	2	A0	what is something cast by ?	4	0.875	1.0	0.0
cast	2	A0	what casts something ?	4	0.8392857142857143	7.0	11.0
cast	2	A1	what is cast ?	6	0.5740740740740741	2.0	5.0
cast	2	A1	what is cast ?	6	0.5740740740740741	0.0	4.0
cast	2	A2	where does something cast something ?	3	0.8727272727272727	2.0	0.0
cast	2	A2	what is something cast on ?	3	0.8424242424242424	1.0	0.0
cast	3	A1	what does something cast ?	1	0.5	7.0	16.0
cast	3	A1	what is cast ?	1	0.5	2.0	5.0
castigate	1	A0	what castigates something ?	4	0.8245614035087719	1.0	2.0
castigate	1	A0	what castigates something ?	4	0.5343137254901961	0.0	1.0
castigate	1	A1	what does something castigate ?	5	1.0	1.0	1.0
castigate	1	A1	what is castigated ?	5	1.0	0.0	3.0
castigate	1	A2	why does something castigate something ?	3	0.9326599326599326	1.0	0.0
catalog	1	A0	what catalogs something ?	1	1.0	0.0	1.0
catapult	1	A0	what catapults ?	1	0.2666666666666667	0.0	1.0
catapult	1	A0	what catapults ?	1	0.0	1.0	0.0
catapult	1	A1	what catapults ?	2	0.5714285714285714	0.0	1.0
catapult	1	A1	what does something catapult ?	2	0.07142857142857144	0.0	1.0
catapult	1	A2	where does something catapult ?	1	0.29629629629629634	1.0	0.0
catapult	1	A2	where does something catapult from ?	1	0.29629629629629634	1.0	0.0
catch	1	A0	what catches something ?	36	0.4653038319704986	12.0	43.0
catch	1	A0	what catches something?	36	0.4653038319704986	0.0	1.0
catch	1	A1	what does something catch ?	40	0.7275127284995708	15.0	15.0
catch	1	A1	what does something catch ?	40	0.7097435897435899	0.0	9.0
catch	2	A0	what catches something ?	8	0.2089366515837104	12.0	43.0
catch	2	A0	what catches something?	8	0.2089366515837104	0.0	1.0
catch	2	A1	what is caught up ?	21	0.5698412698412698	0.0	2.0
catch	2	A1	what is caught ?	21	0.5533146591970122	4.0	28.0
catch	2	A2	how is something caught ?	15	0.8747086247086246	1.0	2.0
catch	2	A2	what is something caught ?	15	0.8501298701298701	0.0	2.0
catch	3	A0	what catches something ?	21	0.368595432693177	12.0	43.0
catch	3	A0	what catches something?	21	0.368595432693177	0.0	1.0
catch	3	A1	what is caught ?	47	0.5044384693320864	4.0	28.0
catch	3	A1	what is caught up ?	47	0.4970280310705842	0.0	2.0
catch	3	A2	how is something caught ?	22	0.7372294372294373	1.0	2.0
catch	3	A2	how does something catch something ?	22	0.6851750588592694	1.0	1.0
catch	4	A1	what catches up something?	18	0.8172839506172838	0.0	3.0
catch	4	A1	what catches something ?	18	0.7294532627865961	3.0	0.0
catch	4	A2	what does something catch up ?	15	0.6012506012506013	0.0	1.0
catch	4	A2	what does something catch ?	15	0.5940548340548341	1.0	0.0
catch	5	A1	what is caught on ?	4	0.5375	1.0	0.0
catch	5	A1	what catches ?	4	0.475	0.0	2.0
catch	5	A2	what does something catch ?	1	0.9090909090909092	1.0	0.0
catch	5	A2	what is something caught in ?	1	0.9090909090909092	1.0	0.0
catch	6	A0	what catches something ?	1	0.0	6.0	15.0
catch	6	A0	what is something caught by ?	1	0.0	1.0	0.0
catch	6	A1	what catches ?	1	0.8571428571428571	0.0	2.0
catch	6	A1	what catches on ?	1	0.8571428571428571	1.0	0.0
categorize	1	A0	what categorizes something ?	2	0.5833333333333333	1.0	1.0
categorize	1	A0	what categorizes something ?	2	0.0	1.0	0.0
categorize	1	A1	what is categorized as something?	7	0.6190476190476191	1.0	0.0
categorize	1	A1	what does something categorize ?	7	0.3116883116883117	3.0	1.0
categorize	1	A2	how is something categorized ?	3	0.7999999999999999	2.0	2.0
categorize	1	A2	what does something categorize ?	3	0.7999999999999999	2.0	0.0
cater	1	A0	what caters to something?	11	0.5454545454545455	0.0	4.0
cater	1	A0	what caters to something?	11	0.4458874458874459	0.0	2.0
cater	1	A2	what does something cater to ?	11	0.7397930352475807	1.0	0.0
cater	1	A2	where does something cater to something?	11	0.06911217437533228	1.0	0.0
cause	1	A0	what causes something ?	50	0.5775959595959596	545.0	244.0
cause	1	A0	what causes something to do something?	50	0.5582546897546898	36.0	6.0
cause	1	A1	what does something cause ?	50	0.8365432170169013	503.0	59.0
cause	1	A1	what is caused by something?	50	0.7457141218752367	112.0	6.0
caution	1	A0	what cautions something something?	32	0.8050897488397488	0.0	4.0
caution	1	A0	what cautions something something?	32	0.8050897488397487	0.0	4.0
caution	1	A1	what is something cautioned ?	31	0.7847894594677502	0.0	1.0
caution	1	A1	what is something cautioned ?	31	0.7847894594677502	0.0	1.0
caution	1	A2	what does something caution ?	8	0.85	1.0	3.0
caution	1	A2	what does something caution something?	8	0.85	0.0	3.0
cave	1	A1	what caves ?	1	1.0	0.0	1.0
cave	2	A1	what caves ?	2	0.4	0.0	1.0
cease	1	A0	what ceases to do something?	11	0.5526381830729656	0.0	1.0
cease	1	A0	what ceases to do something?	11	0.5526381830729656	0.0	1.0
cease	1	A1	what ceases ?	18	0.6507278296751982	0.0	1.0
cease	1	A1	what ceases ?	18	0.6507278296751979	0.0	1.0
cede	1	A0	what cedes something ?	4	0.7777777777777778	2.0	4.0
cede	1	A0	what cedes ?	4	0.75	1.0	0.0
cede	1	A1	what is ceded ?	4	1.0	1.0	0.0
cede	1	A1	when does something cede ?	4	0.9264705882352942	1.0	0.0
cede	1	A2	what is something ceded to ?	2	0.4954954954954954	1.0	0.0
celebrate	1	A0	what celebrates something ?	28	0.6648835291692434	1.0	9.0
celebrate	1	A0	what celebrates something ?	28	0.5679138321995464	7.0	32.0
celebrate	1	A1	what does something celebrate ?	35	0.9307120544632804	12.0	13.0
celebrate	1	A1	what is celebrated ?	35	0.8613242993612397	7.0	1.0
celebrate	2	A0	what celebrates something ?	26	0.5016131304592844	7.0	32.0
celebrate	2	A0	what celebrates something somewhere?	26	0.4823823612285151	1.0	0.0
celebrate	2	A1	what is celebrated ?	27	0.9096957226586856	7.0	1.0
celebrate	2	A1	what does something celebrate ?	27	0.8893253522883152	12.0	13.0
cement	1	A0	what cements something ?	3	0.6666666666666666	0.0	2.0
cement	1	A0	what cements something ?	3	0.0	2.0	0.0
cement	1	A1	what is cemented ?	4	0.6538461538461539	11.0	0.0
cement	1	A1	what does something cement ?	4	0.5750000000000001	1.0	0.0
censor	1	A0	what censors something ?	2	1.0	0.0	2.0
censor	1	A1	what is censored ?	4	0.8333333333333333	2.0	0.0
censor	1	A1	where is something censored ?	4	0.16666666666666666	1.0	0.0
center	1	A0	where is something centered ?	2	0.0	1.0	0.0
center	1	A1	what centers on something?	22	0.6952380952380952	0.0	5.0
center	1	A1	what is centered on something?	22	0.5982683982683983	1.0	6.0
center	1	A2	where is something centered ?	23	0.6550496227194721	7.0	0.0
center	1	A2	what does something center on ?	23	0.6387028797070526	1.0	2.0
centralize	1	A0	what centralizes something ?	1	0.0	0.0	1.0
centralize	1	A1	what is centralized ?	3	1.0	0.0	1.0
certify	1	A0	what certifies something ?	8	0.9271284271284272	0.0	4.0
certify	1	A1	what is certified ?	20	0.5947893772893773	0.0	4.0
certify	1	A1	what certifies ?	20	0.5215214034331682	0.0	1.0
certify	1	A2	what is something certified ?	2	0.8333333333333333	0.0	1.0
certify	1	A2	what is something certified as ?	2	0.8333333333333333	1.0	0.0
chafe	1	A0	what chafes ?	3	0.6717948717948717	0.0	2.0
chafe	1	A0	what chafes ?	3	0.0	0.0	1.0
chain	1	A0	what chains something ?	1	1.0	0.0	1.0
chain	1	A1	what is chained ?	4	0.3214285714285714	0.0	1.0
chain	1	A1	what is chained ?	4	0.28846153846153844	0.0	1.0
chair	1	A0	what chairs something ?	21	0.42380211343796775	5.0	13.0
chair	1	A0	what chairs ?	21	0.3666592562951106	1.0	0.0
chair	1	A1	what does something chair ?	18	0.6898148148148148	4.0	5.0
chair	1	A1	what is chaired ?	18	0.5407407407407407	0.0	2.0
chalk	1	A0	what chalks up something?	2	1.0	0.0	1.0
chalk	1	A0	what chalks up something?	2	1.0	0.0	1.0
chalk	1	A1	what does something chalk up ?	3	0.7777777777777777	0.0	1.0
chalk	1	A1	what is chalked ?	3	0.7777777777777777	0.0	1.0
challenge	1	A0	what challenges something ?	46	0.6090415353330956	5.0	12.0
challenge	1	A0	what challenges something ?	46	0.5654487653167629	12.0	18.0
challenge	1	A1	what is challenged ?	50	0.6900775198551381	5.0	8.0
challenge	1	A1	what does something challenge ?	50	0.6599443513380688	9.0	3.0
challenge	1	A2	what does something challenge ?	10	0.5157843137254903	1.0	0.0
champion	1	A0	what champions something ?	3	0.5238095238095238	0.0	2.0
champion	1	A1	what does something champion ?	2	1.0	0.0	1.0
champion	1	A1	what does something champion for ?	2	1.0	1.0	0.0
chance	1	A0	what chances something ?	1	0.14285714285714288	1.0	1.0
change	1	A0	what changes something ?	50	0.5423248398774715	26.0	171.0
change	1	A0	what changes to do something?	50	0.4705411255411256	0.0	1.0
change	1	A1	what is changed ?	50	0.6299218788873961	67.0	66.0
change	1	A1	what changes ?	50	0.6295409265064438	185.0	87.0
change	1	A2	what is something changed to ?	50	0.6794591899328744	9.0	1.0
change	1	A2	what does something change to ?	50	0.6676814121550966	15.0	1.0
change	1	A3	what is changed into something?	28	0.7651360544217687	1.0	0.0
change	1	A3	where is something changed from ?	28	0.7419191919191921	0.0	1.0
change	2	A1	what changes to something?	10	0.7222222222222222	7.0	4.0
change	2	A1	what changes something ?	10	0.7066666666666667	10.0	4.0
change	2	A2	what does something change into ?	8	0.625	4.0	0.0
change	2	A2	what does something change ?	8	0.5277777777777778	8.0	1.0
channel	1	A0	what channels something ?	4	0.4142857142857143	0.0	1.0
channel	1	A0	what channels something ?	4	0.4142857142857143	0.0	2.0
channel	1	A1	what is channelled ?	6	0.8722222222222222	0.0	4.0
channel	1	A1	what does something channel ?	6	0.5512820512820512	0.0	2.0
channel	1	A2	where is something channelled ?	6	0.5551533433886374	0.0	1.0
channel	1	A3	where is something channelled ?	1	0.9090909090909092	0.0	1.0
chant	1	A0	what chants ?	9	0.5694444444444444	6.0	2.0
chant	1	A0	what chants something ?	9	0.5555555555555556	3.0	5.0
chant	1	A1	what does something chant ?	9	0.8765432098765432	3.0	1.0
chant	1	A1	what is chanted ?	9	0.8765432098765432	0.0	1.0
characterize	1	A0	what characterizes something ?	18	0.5477655299636724	1.0	7.0
characterize	1	A0	what characterizes ?	18	0.39711468633037256	1.0	0.0
characterize	1	A1	what is characterized by something?	22	0.4410618792971734	7.0	6.0
characterize	1	A1	what does something characterize ?	22	0.2850968258491769	6.0	6.0
characterize	1	A2	what characterizes something ?	13	0.7239670110237301	0.0	1.0
characterize	1	A2	what is something characterized by ?	13	0.7239670110237301	1.0	0.0
charge	1	A0	what charges something ?	50	0.6704761904761906	3.0	60.0
charge	1	A0	what charges for something?	50	0.6602539682539682	0.0	4.0
charge	1	A1	how does something charge ?	50	0.6181878618113913	0.0	1.0
charge	1	A1	what is charged ?	50	0.6157743145743148	73.0	5.0
charge	1	A2	what does something charge something?	16	0.6320436507936508	0.0	1.0
charge	1	A2	what does something charge ?	16	0.6164186507936508	1.0	4.0
charge	1	A3	what does something charge for ?	42	0.6289740682597827	0.0	3.0
charge	1	A3	what is something charged for ?	42	0.5841180916811171	0.0	1.0
charge	2	A0	what charges up something?	7	0.7976190476190476	0.0	1.0
charge	2	A0	what charges something with something?	7	0.7619047619047619	3.0	0.0
charge	2	A1	what does something charge ?	5	0.95	1.0	15.0
charge	2	A1	what does something charge ?	5	0.9333333333333332	1.0	22.0
charge	3	A0	what charges ?	15	0.5718518518518519	1.0	4.0
charge	3	A0	what charges ?	15	0.5718518518518519	1.0	4.0
charge	3	A1	what is charged ?	50	0.7388350442127534	73.0	5.0
charge	3	A1	what does something charge ?	50	0.7258064774578707	1.0	22.0
charge	3	A2	what does something charge ?	22	0.5583134834331006	0.0	2.0
charge	3	A2	what does something charge ?	22	0.5583134834331006	0.0	2.0
charge	4	A0	what charges for something?	1	1.0	0.0	4.0
charge	4	A0	what charges for something?	1	1.0	0.0	4.0
charge	4	A2	what is something charged with ?	8	0.7771062271062271	11.0	0.0
charge	4	A2	what is something charged with ?	8	0.777106227106227	11.0	0.0
charge	5	A0	what charges something ?	23	0.7089403350272916	3.0	60.0
charge	5	A0	what charges something ?	23	0.7089403350272916	3.0	60.0
charge	5	A1	what is charged with something?	50	0.5673571186743888	7.0	21.0
charge	5	A1	what is charged with doing something?	50	0.5580237853410555	2.0	0.0
charge	5	A2	how is something charged ?	50	0.7194262650622989	3.0	2.0
charge	5	A2	how is something charged ?	50	0.6901647743232076	3.0	2.0
charge	6	A0	what charges something ?	25	0.786114362986574	3.0	60.0
charge	6	A0	what charges ?	25	0.7552605042016807	1.0	4.0
charge	6	A1	how does something charge ?	24	0.8619284948597712	0.0	1.0
charge	6	A1	what does something charge ?	24	0.7982503636622051	1.0	22.0
charm	1	A0	what charms something ?	2	0.5	0.0	1.0
chart	1	A0	what charts something ?	4	0.5161290322580645	0.0	4.0
chart	1	A1	what is charted ?	7	0.8922305764411027	0.0	2.0
chart	1	A1	how is something charted ?	7	0.3301218161683278	1.0	0.0
charter	1	A0	what charters something ?	2	0.6666666666666667	0.0	2.0
charter	1	A0	what is something chartered by ?	2	0.16666666666666669	1.0	0.0
charter	1	A1	what is chartered by something?	5	0.4400000000000001	1.0	0.0
charter	1	A1	what does something charter ?	5	0.4	0.0	2.0
chase	1	A0	what chases something ?	14	0.6190476190476192	0.0	10.0
chase	1	A0	what chases something ?	14	0.5721611721611721	1.0	0.0
chase	1	A1	what does something chase ?	19	0.6950292397660819	1.0	3.0
chase	1	A1	what is chased ?	19	0.6616959064327486	0.0	3.0
chastise	1	A0	what chastises something ?	2	0.5769230769230769	0.0	1.0
chastise	1	A0	what chastises something ?	2	0.5	0.0	1.0
chastise	1	A1	what does something chastise ?	2	1.0	0.0	2.0
chastise	1	A2	why does something chastise something ?	2	0.9472527472527472	0.0	1.0
chat	1	A0	what chats about something?	11	0.6764069264069265	0.0	1.0
chat	1	A0	what chats with someone?	11	0.6013986013986014	1.0	0.0
chat	1	A1	what does something chat about ?	2	0.8705882352941177	1.0	0.0
chat	1	A2	what does something chat with ?	4	0.5333333333333333	3.0	2.0
chat	1	A2	where does something chat with someone?	4	0.125	1.0	0.0
chauffeur	1	A0	what chauffeurs something ?	1	0.0	0.0	1.0
chauffeur	1	A1	what does something chauffeur ?	1	0.0	0.0	1.0
cheapen	1	A0	what cheapens something ?	1	0.0	0.0	1.0
cheat	1	A0	what cheats something ?	23	0.5214975845410628	0.0	16.0
cheat	1	A0	what cheats on something?	23	0.4483627341683608	0.0	4.0
cheat	1	A1	how does something cheat something ?	3	0.5686274509803921	0.0	1.0
cheat	1	A1	what cheats ?	3	0.457516339869281	0.0	1.0
cheat	1	A2	what does something cheat ?	20	0.8402777777777779	0.0	4.0
cheat	1	A2	what is cheated ?	20	0.7241666666666667	0.0	3.0
cheat	2	A0	what cheats ?	15	0.7222222222222222	1.0	6.0
cheat	2	A0	what cheats on something?	15	0.7222222222222222	0.0	4.0
cheat	2	A1	what is cheated by someone?	15	0.3896296296296297	1.0	0.0
cheat	2	A1	what does something cheat ?	15	0.33654320987654324	0.0	1.0
check	1	A0	what checks something somewhere?	41	0.5975451377890403	1.0	0.0
check	1	A0	what checks on something?	41	0.5593707105902226	0.0	2.0
check	1	A1	what is checked ?	50	0.7514545372755899	11.0	12.0
check	1	A1	what does something check ?	50	0.7010810651336967	11.0	3.0
check	1	A2	what does something check for ?	7	0.5857142857142856	1.0	0.0
check	1	A2	why is something checked ?	7	0.5818181818181818	0.0	1.0
check	2	A0	what checks ?	1	0.2	3.0	11.0
check	2	A0	what checks ?	1	0.2	3.0	11.0
check	2	A1	what does something check ?	2	0.42857142857142855	11.0	3.0
check	2	A1	what does something check ?	2	0.42857142857142855	11.0	3.0
check	4	A0	what checks on something?	5	0.65	0.0	2.0
check	4	A0	what checks something ?	5	0.6	1.0	3.0
check	4	A1	what is checked with ?	8	0.5436688311688311	0.0	2.0
check	4	A1	what does something check with ?	8	0.5134920634920634	0.0	1.0
check	5	A0	what checks for something?	10	0.5152380952380953	0.0	1.0
check	5	A0	what checks on something?	10	0.5152380952380953	0.0	2.0
check	5	A1	what does something check ?	18	0.6041310541310542	11.0	3.0
check	5	A1	what does something check up ?	18	0.584211975388446	0.0	2.0
check	6	A0	what checks something ?	1	1.0	1.0	3.0
check	6	A0	what checks ?	1	1.0	3.0	11.0
check	6	A1	how does something check ?	1	0.6666666666666666	0.0	1.0
check	6	A1	what does something check with ?	1	0.6666666666666666	0.0	1.0
check	7	A1	how does something check ?	1	1.0	0.0	1.0
check	7	A1	what does something check ?	1	1.0	11.0	3.0
cheer	1	A0	what cheers something ?	2	0.9212121212121211	0.0	3.0
cheer	1	A0	what cheers ?	2	0.4545454545454545	5.0	5.0
cheer	1	A1	what is cheered ?	2	0.625	1.0	2.0
cheer	1	A1	what does something cheer for ?	2	0.5	0.0	2.0
cheer	2	A0	what cheers ?	12	0.6354406130268201	5.0	5.0
cheer	2	A0	what cheers for something?	12	0.5666666666666668	0.0	4.0
cheer	2	A1	what does something cheer for ?	9	0.620222921977308	0.0	2.0
cheer	2	A1	what is cheered ?	9	0.5136973487850681	1.0	2.0
